email,course,hw_num,hw_grade,hw_details,exam_num,exam_details,exam_grade
ko8881@nittany.edu,CHEM110,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ko8881@nittany.edu,CMPSC360,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
ko8881@nittany.edu,CMPEN431,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
zj6533@nittany.edu,EE311,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
zj6533@nittany.edu,CMPSC465,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
zj6533@nittany.edu,CSE543,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
mb4756@nittany.edu,PHYS211,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
mb4756@nittany.edu,EE340,1.0,96.0,Turn in this homework online!,1.0,,96.0
mb4756@nittany.edu,DS120,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
mr3556@nittany.edu,EE320,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
mr3556@nittany.edu,MATH230,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
mr3556@nittany.edu,CMPEN431,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
md3813@nittany.edu,EE311,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
md3813@nittany.edu,CMPEN411,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
md3813@nittany.edu,IST128,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
km6173@nittany.edu,DS120,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
km6173@nittany.edu,CSE583,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
km6173@nittany.edu,CMPEN431,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
sg3060@nittany.edu,CMPEN270,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
sg3060@nittany.edu,MATH231,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
sg3060@nittany.edu,IST558,1.0,64.0,Turn in this homework online!,1.0,,64.0
ms7605@nittany.edu,MATH140,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
ms7605@nittany.edu,CMPSC448,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
ms7605@nittany.edu,CMPEN351,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
tm4946@nittany.edu,STAT318,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
tm4946@nittany.edu,DS120,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
tm4946@nittany.edu,CMPSC221,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
jg1721@nittany.edu,CMPEN411,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
jg1721@nittany.edu,CMPEN351,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
jg1721@nittany.edu,STAT319,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
yc2897@nittany.edu,CMPEN270,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
yc2897@nittany.edu,EE352,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
yc2897@nittany.edu,CMPEN441,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
ss9714@nittany.edu,CSE583,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
ss9714@nittany.edu,STAT414,1.0,62.0,Turn in this homework online!,1.0,,62.0
ss9714@nittany.edu,ECON101,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
rb9779@nittany.edu,PHYS214,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
rb9779@nittany.edu,CMPEN431,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
rb9779@nittany.edu,EE210,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
zr6768@nittany.edu,CHEM110,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
zr6768@nittany.edu,CMPSC448,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
zr6768@nittany.edu,MATH141,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
rc6428@nittany.edu,EE212,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
rc6428@nittany.edu,CMPSC465,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
rc6428@nittany.edu,EE353,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
jt5287@nittany.edu,CMPSC221,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
jt5287@nittany.edu,CMPEN431,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
jt5287@nittany.edu,CSE543,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
lo7605@nittany.edu,CMPEN270,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
lo7605@nittany.edu,CMPEN331,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
lo7605@nittany.edu,CMPSC221,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
tr4637@nittany.edu,STAT414,1.0,75.0,Turn in this homework online!,1.0,,75.0
tr4637@nittany.edu,EE211,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
tr4637@nittany.edu,STAT318,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
lr3728@nittany.edu,CMPSC475,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
lr3728@nittany.edu,CHEM110,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
lr3728@nittany.edu,MATH230,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
xg4863@nittany.edu,PHYS212,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
xg4863@nittany.edu,CMPEN331,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
xg4863@nittany.edu,ECON101,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
me5010@nittany.edu,CSE583,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
me5010@nittany.edu,STAT318,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
me5010@nittany.edu,MATH231,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
lr5472@nittany.edu,EE211,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
lr5472@nittany.edu,ECON101,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
lr5472@nittany.edu,EE320,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
sh4974@nittany.edu,CMPEN351,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
sh4974@nittany.edu,MATH231,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
sh4974@nittany.edu,ECON102,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
la9924@nittany.edu,EE320,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
la9924@nittany.edu,DS120,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
la9924@nittany.edu,CMPEN454,1.0,75.0,Turn in this homework online!,1.0,,75.0
ms2737@nittany.edu,DS120,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
ms2737@nittany.edu,CHEM110,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ms2737@nittany.edu,CMPSC475,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
tb8127@nittany.edu,CMPSC461,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
tb8127@nittany.edu,CMPSC475,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
tb8127@nittany.edu,PHYS211,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
mm2976@nittany.edu,STAT415,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
mm2976@nittany.edu,PHYS214,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
mm2976@nittany.edu,CMPSC311,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
th3170@nittany.edu,EE212,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
th3170@nittany.edu,MATH141,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
th3170@nittany.edu,CMPEN331,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
kk3742@nittany.edu,MATH141,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
kk3742@nittany.edu,STAT318,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
kk3742@nittany.edu,EE211,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
nd2615@nittany.edu,EE211,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
nd2615@nittany.edu,IST110,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
nd2615@nittany.edu,CHEM112,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
sb6428@nittany.edu,EE353,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
sb6428@nittany.edu,EE330,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
sb6428@nittany.edu,MATH230,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
rr9237@nittany.edu,CMPEN431,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
rr9237@nittany.edu,CMPSC360,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
rr9237@nittany.edu,CMPSC311,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
mm1660@nittany.edu,CMPSC131,1.0,82.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,82.0
mm1660@nittany.edu,CMPSC221,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
mm1660@nittany.edu,CMPSC360,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
mr1462@nittany.edu,PHYS213,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
mr1462@nittany.edu,STAT319,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
mr1462@nittany.edu,CMPEN431,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
lg1828@nittany.edu,CHEM110,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
lg1828@nittany.edu,MATH230,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
lg1828@nittany.edu,MATH231,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
jo7172@nittany.edu,CMPEN331,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
jo7172@nittany.edu,CMPEN362,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
jo7172@nittany.edu,EE320,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
ma5045@nittany.edu,CMPSC221,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
ma5045@nittany.edu,CMPSC465,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
ma5045@nittany.edu,CHEM111,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
mc4696@nittany.edu,STAT414,1.0,80.0,Turn in this homework online!,1.0,,80.0
mc4696@nittany.edu,CMPSC465,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
mc4696@nittany.edu,STAT319,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
rs3973@nittany.edu,IST110,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
rs3973@nittany.edu,CMPEN351,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
rs3973@nittany.edu,CMPSC465,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
my7428@nittany.edu,IST558,1.0,92.0,Turn in this homework online!,1.0,,92.0
my7428@nittany.edu,CMPSC497,1.0,62.0,Turn in this homework online!,1.0,,62.0
my7428@nittany.edu,PHYS213,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
mv4275@nittany.edu,CMPSC132,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
mv4275@nittany.edu,ECON102,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
mv4275@nittany.edu,PHYS213,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
vw5806@nittany.edu,IST110,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
vw5806@nittany.edu,CMPSC360,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
vw5806@nittany.edu,STAT414,1.0,73.0,Turn in this homework online!,1.0,,73.0
nr4230@nittany.edu,ECON101,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
nr4230@nittany.edu,DS120,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
nr4230@nittany.edu,CMPSC360,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
ma3543@nittany.edu,CMPEN441,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
ma3543@nittany.edu,IST110,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
ma3543@nittany.edu,EE352,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
mc9149@nittany.edu,EE211,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
mc9149@nittany.edu,CHEM110,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
mc9149@nittany.edu,ECON201,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
lg2530@nittany.edu,CSE543,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
lg2530@nittany.edu,STAT319,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
lg2530@nittany.edu,CMPEN441,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
sh4671@nittany.edu,CMPEN351,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
sh4671@nittany.edu,CHEM112,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
sh4671@nittany.edu,MATH230,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
mt7030@nittany.edu,EE311,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
mt7030@nittany.edu,CMPEN454,1.0,61.0,Turn in this homework online!,1.0,,61.0
mt7030@nittany.edu,CMPEN431,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
lt3713@nittany.edu,CSE583,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
lt3713@nittany.edu,ECON101,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
lt3713@nittany.edu,MATH141,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
jw3861@nittany.edu,CMPSC465,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
jw3861@nittany.edu,CHEM112,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
jw3861@nittany.edu,CMPEN431,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
kr4923@nittany.edu,EE211,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
kr4923@nittany.edu,STAT318,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
kr4923@nittany.edu,EE352,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
nf6339@nittany.edu,STAT319,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
nf6339@nittany.edu,CMPSC221,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
nf6339@nittany.edu,EE210,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
md6319@nittany.edu,IST110,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
md6319@nittany.edu,CHEM112,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
md6319@nittany.edu,ECON101,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
mb1688@nittany.edu,EE353,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
mb1688@nittany.edu,CSE583,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
mb1688@nittany.edu,CMPEN431,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
mk5190@nittany.edu,CMPEN411,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
mk5190@nittany.edu,IST110,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
mk5190@nittany.edu,EE352,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
mk3204@nittany.edu,STAT319,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
mk3204@nittany.edu,ECON101,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
mk3204@nittany.edu,CMPSC461,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
oc3904@nittany.edu,EE330,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
oc3904@nittany.edu,CMPEN362,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
oc3904@nittany.edu,CMPSC448,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
km6627@nittany.edu,CMPSC461,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
km6627@nittany.edu,CSE583,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
km6627@nittany.edu,CHEM112,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
js6308@nittany.edu,CMPSC221,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
js6308@nittany.edu,CMPEN331,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
js6308@nittany.edu,CMPSC131,1.0,78.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,78.0
jw4897@nittany.edu,EE311,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
jw4897@nittany.edu,EE330,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
jw4897@nittany.edu,STAT318,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
vl7715@nittany.edu,CMPSC311,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
vl7715@nittany.edu,CMPSC448,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
vl7715@nittany.edu,EE211,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
